Ticket.Number,Issue.Date,Location,Violation.Code,Violation.Description,Fine.Level.1,Ticket.Status,Speed.Camera.ID,geocode_lat,geocode_lon,full_address
8000006854,12/17/2024 10:19,158 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.87962,-87.632856,"158 W ADAMS ST Chicago, IL"
8000006855,12/17/2024 10:20,172 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8797337,-87.6331063,"172 W ADAMS ST Chicago, IL"
8000006860,12/17/2024 10:29,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000006861,12/17/2024 10:29,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000006862,12/17/2024 10:29,113 W JACKSON BLVD,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3904,41.8778618,-87.6312921,"113 W JACKSON BLVD Chicago, IL"
8000006863,12/17/2024 10:30,111 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8778164,-87.631246,"111 W JACKSON BLVD Chicago, IL"
8000006868,12/17/2024 10:35,429 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8761226,-87.6291081,"429 S DEARBORN ST Chicago, IL"
8000006872,12/17/2024 10:37,17 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8824688,-87.6291652,"17 N DEARBORN ST Chicago, IL"
8000006874,12/17/2024 10:39,226 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8864927,-87.6297509,"226 N DEARBORN ST Chicago, IL"
8000006876,12/17/2024 11:04,1100 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.8689827,-87.6260598,"1100 S WABASH AVE Chicago, IL"
8000006880,12/17/2024 11:17,618 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.8738098,-87.6262978,"618 S WABASH AVE Chicago, IL"
8000006884,12/17/2024 11:32,131 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8798336,-87.629167,"131 S DEARBORN ST Chicago, IL"
8000006885,12/17/2024 11:32,111 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.880376,-87.628945,"111 S DEARBORN ST Chicago, IL"
8000006886,12/17/2024 11:33,1 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8854888,-87.6329053,"1 N DEARBORN ST Chicago, IL"
8000006889,12/17/2024 11:34,33 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8828847,-87.6289326,"33 N DEARBORN ST Chicago, IL"
8000006882,12/17/2024 11:34,550 W FULTON ST,09108040,ZERO FINE WARNING - SMRT ST,0,,DT3999,41.8870293,-87.6418858,"550 W FULTON ST Chicago, IL"
8000006890,12/17/2024 11:35,121 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8839054,-87.6292329,"121 N DEARBORN ST Chicago, IL"
8000006891,12/17/2024 11:35,140 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8842839,-87.6297208,"140 N DEARBORN ST Chicago, IL"
8000006892,12/17/2024 11:35,159 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8848169,-87.6293258,"159 N DEARBORN ST Chicago, IL"
8000006894,12/17/2024 12:22,56 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8795148,-87.6297234,"56 W ADAMS ST Chicago, IL"
8000006895,12/17/2024 12:22,56 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8795148,-87.6297234,"56 W ADAMS ST Chicago, IL"
8000006896,12/17/2024 12:22,60 W ADAMS ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3603,41.879619,-87.6299215,"60 W ADAMS ST Chicago, IL"
8000006898,12/17/2024 12:23,158 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.87962,-87.632856,"158 W ADAMS ST Chicago, IL"
8000006899,12/17/2024 12:23,200 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8797766,-87.634139,"200 W ADAMS ST Chicago, IL"
8000006900,12/17/2024 12:24,306 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.879719,-87.6356334,"306 W ADAMS ST Chicago, IL"
8000006901,12/17/2024 12:24,312 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8791594,-87.6442706,"312 W ADAMS ST Chicago, IL"
8000006902,12/17/2024 12:24,316 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8795809,-87.6359825,"316 W ADAMS ST Chicago, IL"
8000006903,12/17/2024 12:25,367 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8790657,-87.637166,"367 W ADAMS ST Chicago, IL"
8000006904,12/17/2024 12:26,540 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8793992,-87.6412767,"540 W ADAMS ST Chicago, IL"
8000006905,12/17/2024 12:28,459 E ILLINOIS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8909774,-87.6154588,"459 E ILLINOIS ST Chicago, IL"
8000006906,12/17/2024 12:30,40 S CLINTON ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8809385,-87.6414674,"40 S CLINTON ST Chicago, IL"
8000006907,12/17/2024 12:32,521 W JACKSON BLVD,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3603,41.8779718,-87.6409103,"521 W JACKSON BLVD Chicago, IL"
8000006909,12/17/2024 12:32,479 W JACKSON BLVD,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3603,41.8779357,-87.6391798,"479 W JACKSON BLVD Chicago, IL"
8000006912,12/17/2024 12:34,371 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778559,-87.6370385,"371 W JACKSON BLVD Chicago, IL"
8000006913,12/17/2024 12:34,351 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8780892,-87.6366525,"351 W JACKSON BLVD Chicago, IL"
8000006915,12/17/2024 12:34,225 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8780116,-87.6347492,"225 W JACKSON BLVD Chicago, IL"
8000006916,12/17/2024 12:35,175 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8772757,-87.6332123,"175 W JACKSON BLVD Chicago, IL"
8000006917,12/17/2024 12:35,175 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8772757,-87.6332123,"175 W JACKSON BLVD Chicago, IL"
8000006930,12/17/2024 12:36,16 W GRAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8918616,-87.6289004,"16 W GRAND AVE Chicago, IL"
8000006931,12/17/2024 12:36,16 W GRAND AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8918616,-87.6289004,"16 W GRAND AVE Chicago, IL"
8000006918,12/17/2024 12:36,141 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.878023,-87.632401,"141 W JACKSON BLVD Chicago, IL"
8000006920,12/17/2024 12:36,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000006921,12/17/2024 12:36,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000006922,12/17/2024 12:36,111 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778164,-87.631246,"111 W JACKSON BLVD Chicago, IL"
8000006923,12/17/2024 12:37,76 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8783539,-87.6299475,"76 W JACKSON BLVD Chicago, IL"
8000006924,12/17/2024 12:42,61 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8793136,-87.630346,"61 W ADAMS ST Chicago, IL"
8000006925,12/17/2024 12:42,72 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8795493,-87.630397,"72 W ADAMS ST Chicago, IL"
8000006926,12/17/2024 12:42,158 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.87962,-87.632856,"158 W ADAMS ST Chicago, IL"
8000006928,12/17/2024 12:42,158 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.87962,-87.632856,"158 W ADAMS ST Chicago, IL"
8000006933,12/17/2024 12:49,1425 N DEARBORN PKWY,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.9085236,-87.6299239,"1425 N DEARBORN PKWY Chicago, IL"
8000006934,12/17/2024 12:52,1562 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.9109755,-87.6350029,"1562 N WELLS ST Chicago, IL"
8000006935,12/17/2024 12:53,1527 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.9099125,-87.634486,"1527 N WELLS ST Chicago, IL"
8000006937,12/17/2024 12:54,1212 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.9042955,-87.6347681,"1212 N WELLS ST Chicago, IL"
8000006938,12/17/2024 12:54,1208 N WELLS ST,0940060*,PARK/STAND ON BICYCLE PATH - SMRT ST,250,,FI3904,41.90416,-87.6347655,"1208 N WELLS ST Chicago, IL"
8000006939,12/17/2024 13:04,33 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8890331,-87.6293272,"33 W KINZIE ST Chicago, IL"
8000006941,12/17/2024 13:07,66 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8895007,-87.6305965,"66 W KINZIE ST Chicago, IL"
8000006944,12/17/2024 13:09,149 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8890599,-87.6330242,"149 W KINZIE ST Chicago, IL"
8000006945,12/17/2024 13:10,60 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8893768,-87.630126,"60 W KINZIE ST Chicago, IL"
8000006946,12/17/2024 13:18,618 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.8738098,-87.6262978,"618 S WABASH AVE Chicago, IL"
8000006947,12/17/2024 13:25,463 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8779391,-87.6388791,"463 W JACKSON BLVD Chicago, IL"
8000006948,12/17/2024 13:25,353 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8780892,-87.6366525,"353 W JACKSON BLVD Chicago, IL"
8000006950,12/17/2024 13:27,175 W JACKSON BLVD,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3603,41.8772757,-87.6332123,"175 W JACKSON BLVD Chicago, IL"
8000006951,12/17/2024 13:27,141 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.878023,-87.632401,"141 W JACKSON BLVD Chicago, IL"
8000006952,12/17/2024 13:27,141 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.878023,-87.632401,"141 W JACKSON BLVD Chicago, IL"
8000006953,12/17/2024 13:27,141 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.878023,-87.632401,"141 W JACKSON BLVD Chicago, IL"
8000006955,12/17/2024 13:27,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000006956,12/17/2024 13:27,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000006957,12/17/2024 13:27,113 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778618,-87.6312921,"113 W JACKSON BLVD Chicago, IL"
8000006963,12/17/2024 13:28,1349 N WELLS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.9071744,-87.6342733,"1349 N WELLS ST Chicago, IL"
8000006960,12/17/2024 13:30,337 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.877338,-87.629012,"337 S DEARBORN ST Chicago, IL"
8000006962,12/17/2024 13:30,257 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8788635,-87.6291393,"257 S DEARBORN ST Chicago, IL"
8000006965,12/17/2024 13:33,822 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.8712458,-87.6262196,"822 S WABASH AVE Chicago, IL"
8000006967,12/17/2024 13:33,828 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.8710778,-87.626255,"828 S WABASH AVE Chicago, IL"
8000006968,12/17/2024 13:33,828 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.8710778,-87.626255,"828 S WABASH AVE Chicago, IL"
8000006969,12/17/2024 13:33,848 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.871205,-87.626182,"848 S WABASH AVE Chicago, IL"
8000006970,12/17/2024 13:33,848 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.871205,-87.626182,"848 S WABASH AVE Chicago, IL"
8000006972,12/17/2024 13:33,848 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.871205,-87.626182,"848 S WABASH AVE Chicago, IL"
8000006973,12/17/2024 13:33,848 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.871205,-87.626182,"848 S WABASH AVE Chicago, IL"
8000006974,12/17/2024 13:33,848 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.871205,-87.626182,"848 S WABASH AVE Chicago, IL"
8000006976,12/17/2024 13:33,848 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.871205,-87.626182,"848 S WABASH AVE Chicago, IL"
8000006977,12/17/2024 13:33,870 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.870728,-87.6262222,"870 S WABASH AVE Chicago, IL"
8000006979,12/17/2024 13:35,158 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.87962,-87.632856,"158 W ADAMS ST Chicago, IL"
8000006980,12/17/2024 13:35,158 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.87962,-87.632856,"158 W ADAMS ST Chicago, IL"
8000006981,12/17/2024 13:35,158 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.87962,-87.632856,"158 W ADAMS ST Chicago, IL"
8000006982,12/17/2024 13:35,158 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.87962,-87.632856,"158 W ADAMS ST Chicago, IL"
8000006983,12/17/2024 13:35,200 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8797766,-87.634139,"200 W ADAMS ST Chicago, IL"
8000006984,12/17/2024 13:35,222 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8795771,-87.6347181,"222 W ADAMS ST Chicago, IL"
8000006985,12/17/2024 13:36,300 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8798044,-87.6355246,"300 W ADAMS ST Chicago, IL"
8000006986,12/17/2024 13:36,312 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8791594,-87.6442706,"312 W ADAMS ST Chicago, IL"
8000006988,12/17/2024 13:51,62 S CLINTON ST,09108040,ZERO FINE WARNING - SMRT ST,0,,DT3999,41.8809022,-87.6414659,"62 S CLINTON ST Chicago, IL"
8000006990,12/17/2024 13:59,1100 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.8689827,-87.6260598,"1100 S WABASH AVE Chicago, IL"
8000006992,12/17/2024 14:01,128 S CLINTON ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8800515,-87.6416106,"128 S CLINTON ST Chicago, IL"
8000006993,12/17/2024 14:01,1101 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.869087,-87.625645,"1101 S WABASH AVE Chicago, IL"
8000006994,12/17/2024 14:04,487 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.877935,-87.6393291,"487 W JACKSON BLVD Chicago, IL"
8000006995,12/17/2024 14:04,473 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8779364,-87.6390657,"473 W JACKSON BLVD Chicago, IL"
8000006996,12/17/2024 14:05,175 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8772757,-87.6332123,"175 W JACKSON BLVD Chicago, IL"
8000006997,12/17/2024 14:06,155 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778012,-87.6328206,"155 W JACKSON BLVD Chicago, IL"
8000006998,12/17/2024 14:06,141 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.878023,-87.632401,"141 W JACKSON BLVD Chicago, IL"
8000007000,12/17/2024 14:06,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000007002,12/17/2024 14:08,848 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.871205,-87.626182,"848 S WABASH AVE Chicago, IL"
8000007005,12/17/2024 14:10,101 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.883615,-87.6294326,"101 N DEARBORN ST Chicago, IL"
8000007006,12/17/2024 14:10,105 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8836038,-87.6294244,"105 N DEARBORN ST Chicago, IL"
8000007007,12/17/2024 14:10,121 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8839054,-87.6292329,"121 N DEARBORN ST Chicago, IL"
8000007015,12/17/2024 14:21,820 W TAYLOR ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8699753,-87.6473501,"820 W TAYLOR ST Chicago, IL"
8000007009,12/17/2024 14:25,77 W WASHINGTON ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8830825,-87.6304992,"77 W WASHINGTON ST Chicago, IL"
8000007010,12/17/2024 14:26,105 N DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3602,41.8836038,-87.6294244,"105 N DEARBORN ST Chicago, IL"
8000007008,12/17/2024 14:27,169 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8890379,-87.6338326,"169 W KINZIE ST Chicago, IL"
8000007013,12/17/2024 14:30,28 W KINZIE ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8893629,-87.6300497,"28 W KINZIE ST Chicago, IL"
8000007016,12/18/2024 7:13,19 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8963615,-87.6291081,"19 W CHICAGO AVE Chicago, IL"
8000007017,12/18/2024 7:13,15 W CHICAGO AVE,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3904,41.8965273,-87.6289018,"15 W CHICAGO AVE Chicago, IL"
8000007018,12/18/2024 7:19,58 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.896961,-87.626008,"58 E CHICAGO AVE Chicago, IL"
8000007020,12/18/2024 7:22,158 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.87962,-87.632856,"158 W ADAMS ST Chicago, IL"
8000007021,12/18/2024 7:22,172 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8797337,-87.6331063,"172 W ADAMS ST Chicago, IL"
8000007022,12/18/2024 7:22,222 W ADAMS ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3603,41.8795771,-87.6347181,"222 W ADAMS ST Chicago, IL"
8000007023,12/18/2024 7:24,310 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8964273,-87.6231601,"310 W CHICAGO AVE Chicago, IL"
8000007024,12/18/2024 7:26,470 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8967553,-87.6413109,"470 W CHICAGO AVE Chicago, IL"
8000007025,12/18/2024 7:27,565 W WASHINGTON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.882971,-87.642389,"565 W WASHINGTON BLVD Chicago, IL"
8000007026,12/18/2024 7:28,847 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.896171,-87.6496339,"847 W CHICAGO AVE Chicago, IL"
8000007030,12/18/2024 7:33,697 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.895581,-87.6453512,"697 W CHICAGO AVE Chicago, IL"
8000007028,12/18/2024 7:33,215 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8780227,-87.6342626,"215 W JACKSON BLVD Chicago, IL"
8000007031,12/18/2024 7:34,175 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8772757,-87.6332123,"175 W JACKSON BLVD Chicago, IL"
8000007032,12/18/2024 7:34,533 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8963433,-87.642158,"533 W CHICAGO AVE Chicago, IL"
8000007034,12/18/2024 7:34,449 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8963422,-87.6404709,"449 W CHICAGO AVE Chicago, IL"
8000007035,12/18/2024 7:35,75 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778957,-87.6302553,"75 W JACKSON BLVD Chicago, IL"
8000007036,12/18/2024 7:35,33 W JACKSON BLVD,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3603,41.8780225,-87.6290295,"33 W JACKSON BLVD Chicago, IL"
8000007037,12/18/2024 7:37,19 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8963615,-87.6291081,"19 W CHICAGO AVE Chicago, IL"
8000007038,12/18/2024 7:38,72 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8795493,-87.630397,"72 W ADAMS ST Chicago, IL"
8000007039,12/18/2024 7:54,822 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.8712458,-87.6262196,"822 S WABASH AVE Chicago, IL"
8000007040,12/18/2024 7:54,828 S WABASH AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3601,41.8710778,-87.626255,"828 S WABASH AVE Chicago, IL"
8000007045,12/18/2024 7:55,14 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8969236,-87.6291506,"14 W CHICAGO AVE Chicago, IL"
8000007042,12/18/2024 7:55,367 W ADAMS ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8790657,-87.637166,"367 W ADAMS ST Chicago, IL"
8000007046,12/18/2024 8:01,491 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8963081,-87.6414774,"491 W CHICAGO AVE Chicago, IL"
8000007047,12/18/2024 8:03,311 W CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8963282,-87.636236,"311 W CHICAGO AVE Chicago, IL"
8000007048,12/18/2024 8:03,118 S CLINTON ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8799263,-87.6413892,"118 S CLINTON ST Chicago, IL"
8000007050,12/18/2024 8:05,208 S CLINTON ST,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3603,41.8790053,-87.641211,"208 S CLINTON ST Chicago, IL"
8000007053,12/18/2024 8:06,45 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8964802,-87.626488,"45 E CHICAGO AVE Chicago, IL"
8000007054,12/18/2024 8:07,49 E CHICAGO AVE,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3904,41.8965328,-87.6263051,"49 E CHICAGO AVE Chicago, IL"
8000007055,12/18/2024 8:08,477 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8779358,-87.6391425,"477 W JACKSON BLVD Chicago, IL"
8000007056,12/18/2024 8:08,471 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8779369,-87.6390284,"471 W JACKSON BLVD Chicago, IL"
8000007057,12/18/2024 8:08,467 W JACKSON BLVD,0912060B*,"STND, PARK OR OTHER USE OF BUS LANE-SMRT ST",90,,FI3603,41.877938,-87.6389538,"467 W JACKSON BLVD Chicago, IL"
8000007058,12/18/2024 8:09,231 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778939,-87.634888,"231 W JACKSON BLVD Chicago, IL"
8000007059,12/18/2024 8:09,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000007060,12/18/2024 8:09,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000007061,12/18/2024 8:09,115 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778631,-87.6315425,"115 W JACKSON BLVD Chicago, IL"
8000007062,12/18/2024 8:09,111 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8778164,-87.631246,"111 W JACKSON BLVD Chicago, IL"
8000007063,12/18/2024 8:11,39 W JACKSON BLVD,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8780537,-87.6291,"39 W JACKSON BLVD Chicago, IL"
8000007065,12/18/2024 8:13,414 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.8764564,-87.6295341,"414 S DEARBORN ST Chicago, IL"
8000007066,12/18/2024 8:14,343 S DEARBORN ST,09108040,ZERO FINE WARNING - SMRT ST,0,,FI3603,41.877207,-87.629107,"343 S DEARBORN ST Chicago, IL"
